"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"4247",30756898,"lux renovated room 19mins ride to grand central",137358866,"Kazuya","Queens","Woodside",40.74491,-73.90824,"Private room",40,30,1,"2019-03-25",0.28,103,247
"4696",32991664,"private room with a balcony on the water",161135042,"Valerie","Queens","Long Island City",40.74529,-73.95753,"Private room",200,1,1,"2019-03-22",0.28,1,0
"57",506527,"modern sunny 2 bedroom apartment",864735,"Jason","Queens","Astoria",40.75782,-73.92129,"Entire home/apt",107,30,24,"2019-04-30",0.29,8,262
"242",2237032,"cozy room in lic  7 min to times sq",1589909,"Alosha","Queens","Long Island City",40.74495,-73.95146,"Private room",79,15,15,"2019-05-23",0.29,2,238
"501",4933043,"mid century modern 2 bedroom apt",864735,"Jason","Queens","Astoria",40.75782,-73.92128,"Entire home/apt",107,30,15,"2018-12-04",0.29,8,311
"682",6950074,"beautiful  cozy apartment",6434434,"Jenna","Queens","Ditmars Steinway",40.7789,-73.90688,"Entire home/apt",110,2,14,"2017-12-10",0.29,1,0
"1130",11730376,"creative sanctuary studio 1br",1700752,"Iliana","Queens","Elmhurst",40.74297,-73.87508,"Entire home/apt",62,2,1,"2019-03-29",0.29,1,0
"1192",12582348,"large room in astoria home",34546087,"Rina","Queens","Astoria",40.7704,-73.91701,"Private room",48,2,11,"2017-11-25",0.29,1,0
"1266",13100277,"bright  inviting room-quick to nyc  females only.",35494734,"Jennifer","Queens","Woodside",40.75266,-73.90336,"Private room",70,5,9,"2019-06-22",0.29,2,138
"1470",14295885,"wonderful bed room 10 mins from jfk",74331597,"Nickesha","Queens","St. Albans",40.686,-73.7691,"Private room",59,2,4,"2019-06-28",0.29,5,180
"1688",15997880,"bright  cozy studio in astoria",103981529,"Eva","Queens","Long Island City",40.76184,-73.92839,"Entire home/apt",76,3,9,"2017-06-11",0.29,1,0
"1708",16163275,"super large & cozy one bedroom apartment",78433586,"Fayth","Queens","Astoria",40.76001,-73.91865,"Entire home/apt",95,2,9,"2017-08-26",0.29,1,212
"1733",16267197,"cozy room - 17mins to manhattan. close to lga  jfk",40711894,"Jessica","Queens","Elmhurst",40.74012,-73.88917,"Private room",53,1,9,"2018-09-09",0.29,4,0
"1866",17382091,"quiet  bright  2 story home close to it all",115827173,"David","Queens","Briarwood",40.71512,-73.81928,"Entire home/apt",249,4,6,"2019-06-01",0.29,2,353
"2125",19241136,"sunny  spacious 1 bedroom apartment in ridgewood ! ",5374258,"Julia","Queens","Ridgewood",40.70545,-73.90393,"Entire home/apt",100,4,7,"2019-01-14",0.29,1,0
"2603",21515092,"sunny  peaceful room in ridgewood bushwick",102599996,"Dean","Queens","Ridgewood",40.70707,-73.91455,"Private room",40,30,6,"2018-05-02",0.29,1,0
"2965",23450541,"spacious room in astoria  15 mins to manhattan",9494593,"Tammy","Queens","Astoria",40.76677,-73.9171,"Private room",75,2,4,"2019-03-29",0.29,1,0
"2995",23614276,"apto en la exclusiva zona austin st  forest hills",176660539,"Veronica","Queens","Forest Hills",40.71895,-73.84249,"Private room",120,1,3,"2018-10-07",0.29,1,322
"3143",24699891,"gorgeous large bedroom",45416627,"Lolita","Queens","Astoria",40.76962,-73.92477,"Private room",60,2,4,"2018-06-23",0.29,9,283
"3199",24968131,"private room in peaceful town",7989399,"Esin","Queens","Sunnyside",40.73891,-73.92642,"Private room",50,3,3,"2018-10-10",0.29,2,112
"3440",26845312,"10 minutes from manhattan (big)",47015275,"Kathy","Queens","Elmhurst",40.74503,-73.88761,"Private room",80,1,3,"2018-10-07",0.29,2,317
"3444",26865972,"pretty light filled apartment to share",3395693,"Cecille","Queens","Long Island City",40.75596,-73.92144,"Private room",60,15,3,"2019-03-03",0.29,1,148
"3453",26898028,"one room ￫￫￫20mins to timessq ☆彡  cozy  cozy  cozy",19303369,"Hiroki","Queens","Woodside",40.74296,-73.90328,"Private room",39,30,3,"2019-07-01",0.29,37,32
"3454",26900640,"cozy & bright room  with  big window !  ! ",200239515,"Shogo","Queens","Woodside",40.74102,-73.89358,"Private room",40,30,3,"2019-02-25",0.29,15,0
"3536",27482592,"cute  clean and sunny one bedroom with character",52644225,"Alex And Tatiana","Queens","Sunnyside",40.74245,-73.92587,"Entire home/apt",77,2,3,"2018-09-10",0.29,1,0
"3625",27930717,"charming and cozy bedroom - close to manhattan",34817471,"Maxime","Queens","Long Island City",40.7583,-73.93294,"Private room",70,4,3,"2018-09-24",0.29,1,0
"3648",28033814,"large bright bedroom near bushwick",199203455,"Kendra","Queens","Ridgewood",40.70476,-73.91111,"Private room",75,1,3,"2018-09-08",0.29,1,0
"3666",28105430,"bright spacious apt [20 mins - manhattan]",48167507,"Kalaya'An","Queens","Jackson Heights",40.74691,-73.89193,"Private room",86,2,3,"2018-10-02",0.29,1,88
"3729",28346019,"cozy accommodation in queens for max 2 people",43044876,"Haruhisa","Queens","Elmhurst",40.74316,-73.87285,"Private room",40,29,2,"2019-03-03",0.29,5,1
"4003",29778804,"giant private bedroom w 1 2 bathroom in 4br apt",58266933,"Jordan","Queens","Astoria",40.75805,-73.90927,"Private room",25,7,2,"2019-03-21",0.29,1,66
"4079",30049755,"bright  spacious and comfortable with open view",5326571,"Ines","Queens","Ditmars Steinway",40.77751,-73.90956,"Private room",85,2,2,"2019-05-31",0.29,2,278
"4198",30531695,"boho tranquil room in bushwick ridgewood",227682707,"Michelle","Queens","Ridgewood",40.70383,-73.91171,"Private room",60,2,2,"2018-12-30",0.29,1,0
"4564",32361746,"stylish private bedroom in ridgewood  ny",242962235,"Yuval","Queens","Ridgewood",40.70906,-73.89511,"Private room",37,30,1,"2019-03-28",0.29,23,318
"4600",32546879,"spacious room in astoria ! ",99791908,"Lera","Queens","Astoria",40.75756,-73.91931,"Private room",70,5,1,"2019-03-28",0.29,2,0
"530",5288942,"quaint and cozy sun-filled room",1189622,"Janira","Queens","Ridgewood",40.69804,-73.90683,"Private room",40,4,15,"2016-11-14",0.3,1,0
"647",6701706,"large light room for female  cat friendly",13953653,"Liora","Queens","Sunnyside",40.74573,-73.92261,"Private room",49,6,15,"2017-12-08",0.3,1,128
"922",9342019,"cozy 2 bedroom in historic district",22308430,"Benjamin","Queens","Jackson Heights",40.75462,-73.88284,"Entire home/apt",144,2,13,"2019-03-24",0.3,1,288
"1029",10224832,"great room",10590166,"Vivian","Queens","Fresh Meadows",40.7492,-73.78445,"Private room",90,1,3,"2018-10-28",0.3,1,87
"1426",13999916,"amazing private room in lic minutes to manhattan",25537819,"Joelle","Queens","Long Island City",40.74612,-73.94247,"Private room",88,1,11,"2016-08-25",0.3,2,0
"1998",18353019,"spacious comfy queen sized bed.",40972641,"Christopher","Queens","Fresh Meadows",40.74295,-73.78962,"Private room",45,1,8,"2017-09-01",0.3,2,0
"2011",18472524,"sunny place in sunnyside",78272395,"Vadim","Queens","Sunnyside",40.73674,-73.9136,"Private room",70,3,8,"2017-06-18",0.3,1,0
"2059",18888212,"one bedroom  spacious in 3 bedrooms 2 baths",56265076,"Andrea","Queens","Kew Gardens Hills",40.7224,-73.81039,"Private room",40,6,3,"2019-06-03",0.3,2,89
"2234",19811114,"beautiful newly renovated home-long stays welcome ! ",16705993,"Richard","Queens","Woodhaven",40.68958,-73.85294,"Private room",70,2,7,"2017-10-16",0.3,1,65
"2280",20056034,"charming studio in the heart of astoria",27468780,"Maja","Queens","Astoria",40.76189,-73.92332,"Entire home/apt",110,4,6,"2019-06-11",0.3,1,0
"2672",21823931,"quiet & bright 1 bedroom in downtown flushing",5962328,"Alan","Queens","Flushing",40.75899,-73.82245,"Entire home/apt",90,30,3,"2019-06-30",0.3,15,281
"3347",26238688,"super cozy studio apartment",6141162,"Myrto","Queens","Woodside",40.742,-73.89505,"Entire home/apt",60,14,3,"2019-01-07",0.3,1,4
"3376",26453418,"room to rest near laguardia. steps to subway ! ",137358866,"Kazuya","Queens","Jackson Heights",40.7488,-73.88045,"Private room",39,30,1,"2019-04-01",0.3,103,186
"3511",27334857,"apartment at queens landmark",177825782,"Ada","Queens","Jackson Heights",40.75212,-73.88248,"Private room",80,4,3,"2018-10-11",0.3,2,175
"3736",28366864,"sunny astoria room in ideal location ! ",49487260,"Brittanie","Queens","Astoria",40.77089,-73.93036,"Private room",100,1,3,"2018-10-10",0.3,1,0
"3785",28578931,"sunnyside rm. reasonable price. great for commute ! ",137358866,"Kazuya","Queens","Sunnyside",40.73998,-73.92143,"Private room",38,30,2,"2019-05-31",0.3,103,201
"4041",29923252,"one bed room ￫￫￫20mins to manhattan ☆彡 wow !  cozy ! ",43044876,"Haruhisa","Queens","Woodside",40.74824,-73.89961,"Private room",30,29,1,"2019-04-01",0.3,5,1
"4473",31836311,"new(2015) room & easy commute to manhattan 35min",19303369,"Hiroki","Queens","Elmhurst",40.74001,-73.87629,"Private room",32,29,1,"2019-03-31",0.3,37,31
"4540",32252006,"upper ditmars top fl of home with patio",7973451,"Chris","Queens","Ditmars Steinway",40.77315,-73.89908,"Entire home/apt",85,5,1,"2019-04-01",0.3,1,84
"4703",33038266,"spacious room in chill ridgewood avail. sept - oct",216310452,"Jorge","Queens","Ridgewood",40.70078,-73.9072,"Private room",60,35,1,"2019-04-02",0.3,1,64
"4772",33405850,"private 1st floor with all amenities. not shared",220125576,"Yogi","Queens","Ozone Park",40.68042,-73.85515,"Entire home/apt",70,3,1,"2019-04-01",0.3,3,53
"7",53469,"cozy studio with parking spot",204539,"Mark","Queens","Middle Village",40.71722,-73.87856,"Entire home/apt",98,30,33,"2015-05-09",0.31,5,240
"93",752366,"big  close to subway  3 stops from the city",3956850,"Dana","Queens","Astoria",40.75583,-73.91839,"Entire home/apt",89,3,17,"2019-03-15",0.31,1,0
"108",808618,"spacious & sunny in scenic kw gdns",4254417,"Renee","Queens","Kew Gardens",40.70947,-73.82922,"Private room",60,3,12,"2019-06-08",0.31,1,351
"265",2515876,"comfortable  spacious “ 1 bedroom “ apartment",12878653,"Nicholas P","Queens","Astoria",40.76374,-73.90965,"Private room",59,14,19,"2019-05-07",0.31,1,346
"396",4169094,"room in 2br apt location by n w m60bus beer garden",21634948,"Monika","Queens","Ditmars Steinway",40.77375,-73.91646,"Private room",90,3,17,"2019-06-30",0.31,1,340
"421",4359921,"bright loft style place  in the best of astoria",22240236,"Tony & Lea","Queens","Astoria",40.7672,-73.91198,"Entire home/apt",180,2,7,"2018-12-19",0.31,1,90
"568",5861963,"one bedroom apt",30436731,"Kristine","Queens","Astoria",40.76279,-73.92039,"Entire home/apt",90,2,16,"2019-03-31",0.31,1,0
"570",5893277,"enjoy views of nyc skyline",30606207,"Liza","Queens","Ditmars Steinway",40.77842,-73.92549,"Private room",175,30,5,"2019-03-25",0.31,1,283
"867",8733472,"20 mins to manhattan entire studio",475986,"Mary Beth","Queens","Kew Gardens",40.71065,-73.83015,"Entire home/apt",100,1,14,"2019-01-01",0.31,1,90
"904",9127163,"quiet retreat- exclusive. access nyc attractions.",47546771,"June","Queens","Holliswood",40.72402,-73.76828,"Private room",79,3,4,"2019-06-02",0.31,1,180
"953",9645934,"great nyc apt in forest hills",2204011,"Beto","Queens","Forest Hills",40.71322,-73.83493,"Entire home/apt",100,4,11,"2019-01-15",0.31,1,15
"1161",12191010,"chic spacious beachfront house",65482154,"Antoinette","Queens","Arverne",40.58734,-73.79971,"Entire home/apt",299,3,4,"2019-05-27",0.31,1,318
"1226",12827146,"cozy one bedroom apartment in astoria  nyc",18922352,"Israel","Queens","Astoria",40.76368,-73.91518,"Entire home/apt",68,4,11,"2017-10-11",0.31,1,0
"1415",13953640,"private apartment 45 min away from the city",83082749,"Peter","Queens","Ozone Park",40.68345,-73.83378,"Entire home/apt",125,1,11,"2016-08-23",0.31,1,0
"1479",14337001,"charming room in astoria close to n and w trains",45225936,"Bekah","Queens","Astoria",40.75593,-73.92584,"Private room",63,2,8,"2017-08-21",0.31,1,0
"2362",20478863,"mid-century style room close to all  astoria nyc ! ",3682854,"Fabiyan","Queens","Astoria",40.77028,-73.91665,"Private room",60,3,7,"2018-02-07",0.31,1,0
"2467",21025083,"douglaston (apt 2) room one
(largest room)",18996093,"Leonard","Queens","Little Neck",40.75777,-73.72949,"Private room",50,1,6,"2018-12-16",0.31,5,94
"2692",21931779,"beautiful art deco master bedroom in astoria ny",147252767,"Melanie","Queens","Astoria",40.76354,-73.91341,"Private room",50,1,6,"2018-04-07",0.31,1,0
"2939",23265699,"convenient  quiet and sunny 1 br condo in flushing",5962328,"Alan","Queens","Flushing",40.76105,-73.82317,"Entire home/apt",85,30,4,"2018-11-09",0.31,15,232
"2947",23320351,"private bdrm in huge apt mins to manhtn jfk lga ! ",70331348,"Nataly","Queens","Sunnyside",40.73739,-73.92397,"Private room",49,1,2,"2019-01-01",0.31,1,0
"3239",25274161,"beautiful single room",37842947,"Heena","Queens","Woodside",40.75607,-73.90146,"Private room",80,1,3,"2018-10-26",0.31,1,89
"3632",27967580,"lovely room in sunnsyide  15 min ride to manhattan",137358866,"Kazuya","Queens","Sunnyside",40.73759,-73.92127,"Private room",39,30,3,"2019-05-10",0.31,103,251
"3753",28411594,"private room for rent ! ",22685487,"Elireth","Queens","Elmhurst",40.72962,-73.88053,"Private room",45,2,3,"2019-06-06",0.31,2,324
"4095",30093274,"家庭式獨立衛��間套房g",225889604,"Fiona","Queens","Flushing",40.76548,-73.82764,"Private room",82,1,2,"2019-06-09",0.31,5,85
"4810",33558307,"charming 1bd astoria penthouse",252865772,"Regina","Queens","Astoria",40.75909,-73.92005,"Entire home/apt",98,2,1,"2019-04-03",0.31,1,292
"17",115748,"1 bdrm apt-weekend sublease",585166,"Lilly","Queens","Astoria",40.76434,-73.92132,"Entire home/apt",110,4,30,"2019-06-16",0.32,1,363
"22",165824,"lady only curtain-divided room",733894,"Lucy","Queens","Sunnyside",40.74,-73.91901,"Private room",33,44,31,"2019-05-01",0.32,3,161
"793",8028767,"clean  comfy bright small bedroom",20490026,"Josie","Queens","Sunnyside",40.74109,-73.91577,"Private room",55,90,15,"2017-04-19",0.32,1,365
"816",8272122,"cozy room 4 stops from 5 avenue",2417692,"Verena","Queens","Astoria",40.75748,-73.91221,"Private room",100,15,15,"2019-07-01",0.32,2,61
"961",9674869,"cozy room in chic apt astoria ny",49620552,"Raul","Queens","Astoria",40.76933,-73.91164,"Private room",49,1,14,"2019-06-16",0.32,4,89
"1404",13914512,"small cozy comfortable room nearjfk#5",82367658,"John","Queens","Richmond Hill",40.69018,-73.82141,"Private room",32,2,10,"2018-08-19",0.32,5,342
"1409",13928461,"charismatic flat in astoria",24678224,"Stephanie","Queens","Astoria",40.76482,-73.91996,"Private room",100,3,11,"2019-01-01",0.32,1,0
"1897",17632458,"private sunny room with private bathroom",44582082,"Miranda","Queens","Ridgewood",40.70013,-73.90077,"Private room",45,2,9,"2017-07-30",0.32,1,0
"1984",18221090,"bright and spacious room",125821659,"Liliana","Queens","Jackson Heights",40.75147,-73.89071,"Private room",75,1,6,"2019-06-19",0.32,1,341
"2056",18872495,"spacious room near the midtown-close to everything",19339271,"Marcia","Queens","Long Island City",40.74752,-73.92264,"Private room",60,1,7,"2017-11-12",0.32,1,0
"2142",19351427,"sunny modern apt w great view- 1 stop to manhattan",9155010,"Tia","Queens","Long Island City",40.74509,-73.94904,"Entire home/apt",120,5,4,"2019-01-02",0.32,1,7
"2771",22261208,"spacious and sunny 2bdr apt in queens  with  balcony",405986,"Sylvain","Queens","Rego Park",40.73269,-73.8584,"Entire home/apt",81,4,6,"2018-09-23",0.32,1,6
"3051",23992829,"room in nice apartment  astoria. great area ! ",20855056,"Jonathan","Queens","Ditmars Steinway",40.77694,-73.90846,"Private room",35,4,5,"2018-04-25",0.32,1,0
"3312",26055132,"private room  queens ny with free street parking",6879271,"Béla","Queens","Glendale",40.70267,-73.88663,"Private room",83,2,4,"2019-04-09",0.32,1,364
"3523",27420805,"peaceful retreat  one stop from manhattan",718630,"Sara","Queens","Long Island City",40.74583,-73.95363,"Entire home/apt",150,3,2,"2019-04-21",0.32,1,3
"3620",27906043,"chic entire downstairs in 3br duplex",8441265,"Sara","Queens","Ridgewood",40.70576,-73.91129,"Private room",55,3,3,"2019-05-27",0.32,2,0
"3778",28538946,"spacious & bright 1 bedroom refuge in the big city",904138,"Paul","Queens","Astoria",40.76214,-73.92148,"Entire home/apt",150,6,1,"2019-04-07",0.32,1,0
"3794",28606397,"affordable couch-surfing  near all",9731301,"Arq","Queens","Jackson Heights",40.75011,-73.89113,"Shared room",70,1,2,"2019-03-31",0.32,1,365
"3836",28891558,"400sqft hugeroom  2min expresstrain & 1min lirr",19303369,"Hiroki","Queens","Woodside",40.74258,-73.9031,"Private room",55,30,2,"2019-04-30",0.32,37,1
"3851",28953757,"one bed room with a share living and kitchen apt",195251910,"Ahmad","Queens","Long Island City",40.76216,-73.94109,"Private room",100,1,2,"2019-02-18",0.32,1,1
"3925",29339219,"spacious new 1br in sunnyside. parking available ! ",114386000,"Ira","Queens","Sunnyside",40.74299,-73.92441,"Entire home/apt",155,2,2,"2019-01-13",0.32,1,358
"3978",29656859,"petra  place of peace ***female preferred ! ***",223219744,"Dina","Queens","Jamaica",40.69441,-73.78954,"Private room",60,2,2,"2019-03-24",0.32,1,180
"3996",29738053,"room near jfk  good for cancellations and delays ! ",217652530,"Portia","Queens","Jamaica",40.67233,-73.77751,"Private room",125,1,2,"2019-04-13",0.32,4,253
"4018",29828852,"small room close to astoria park",7653811,"Olga","Queens","Astoria",40.77359,-73.9251,"Private room",60,1,2,"2019-01-01",0.32,1,249
"4022",29854034,"new york luxury condo with queens view",32423541,"Wei","Queens","Long Island City",40.74635,-73.94035,"Entire home/apt",120,2,2,"2019-06-30",0.32,1,4
"4040",29920808,"nice and spacious 1-bedroom apartment in astoria",182313432,"Laura","Queens","Astoria",40.76635,-73.90812,"Entire home/apt",100,5,2,"2019-06-11",0.32,1,40
"4052",29945283,"beautiful spacious bedroom in classic nyc walkup",2315692,"Hugo","Queens","Ridgewood",40.70356,-73.90241,"Private room",75,2,2,"2019-05-20",0.32,1,52
"4107",30161268,"comfortable bedroom astoria",53518745,"Fiach","Queens","Astoria",40.76171,-73.91725,"Private room",300,3,2,"2019-05-12",0.32,1,54
"4154",30378751,"homely one bedroom on a quite safe street ! ",31408845,"Shane","Queens","Astoria",40.76605,-73.92425,"Entire home/apt",250,14,2,"2019-06-28",0.32,1,341
"4156",30389262,"large couples room for that perfect new york stay",137358866,"Kazuya","Queens","Woodside",40.74635,-73.90774,"Private room",62,30,2,"2019-01-31",0.32,103,269
"4193",30509757,"cozy area  woodside !    with  3windows& ac",200239515,"Shogo","Queens","Woodside",40.7434,-73.89908,"Private room",32,30,2,"2019-03-29",0.32,15,38
"4229",30706271,"giant duplex with backyard 20 mins to manhattan ! ",10045509,"Rebecca","Queens","Ditmars Steinway",40.77315,-73.9075,"Entire home/apt",150,5,2,"2019-04-02",0.32,1,0
"4240",30728438,"relax  easy commute to the city",30377766,"Julio","Queens","Jackson Heights",40.75382,-73.87508,"Private room",62,1,2,"2019-05-18",0.32,2,365
"4245",30749019,"bright airy rooms in queens close to transport",230108889,"Malca","Queens","Kew Gardens Hills",40.71997,-73.81222,"Private room",40,5,2,"2019-03-01",0.32,2,0
"4329",31076667,"luxury astoria 1bd apt  15 min from manhattan",19630705,"Eugene","Queens","Long Island City",40.75576,-73.93071,"Entire home/apt",70,3,2,"2019-03-18",0.32,1,4
"4364",31179136,"comfy private bedroom with balcony.25mntimesquare",233080667,"Roxanna","Queens","Rego Park",40.72045,-73.85782,"Private room",45,1,2,"2019-02-06",0.32,1,217
"4468",31807013,"cuarto acogedor para gente que quiera disfrutar ny",238374006,"César A.","Queens","Flushing",40.76398,-73.82426,"Private room",40,2,1,"2019-04-07",0.32,1,153
"4787",33475840,"highclass clean and calm",247171817,"Habiba","Queens","Sunnyside",40.74685,-73.91586,"Private room",50,1,1,"2019-04-07",0.32,1,66
"112",837958,"very cozy room with a tv. ! ",4378763,"Antonio","Queens","Long Island City",40.7529,-73.92985,"Private room",63,2,26,"2014-07-13",0.33,3,249
"460",4660939,"large sunny apartment in astoria",24117644,"Joshua","Queens","Astoria",40.75583,-73.92596,"Private room",120,3,18,"2017-01-11",0.33,2,0
"843",8535125,"stay in astoria's heart",44932338,"Maria","Queens","Astoria",40.7657,-73.92469,"Private room",100,2,15,"2016-10-01",0.33,1,318
"863",8686167,"1br  steps from the 7 train",20234611,"Tyler","Queens","Sunnyside",40.74454,-73.92394,"Entire home/apt",125,1,14,"2017-01-01",0.33,1,0
"928",9415685,"master room & private bathroom 15m to manhattan",43908809,"M&L","Queens","Woodside",40.75066,-73.90424,"Private room",155,2,14,"2018-04-29",0.33,3,90
"1113",11554255,"❤️private room❤️ female guest only",60126047,"Renuca","Queens","Jamaica",40.67667,-73.79829,"Private room",40,3,11,"2017-10-15",0.33,1,318
"1143",11944668,"10minutes to manhattan from astoria",37188098,"Ashraful","Queens","Astoria",40.76088,-73.92233,"Private room",95,1,13,"2016-08-07",0.33,2,183
"1361",13728204,"apartment nyc",76314424,"Alejandra","Queens","Long Island City",40.74543,-73.94595,"Entire home/apt",125,5,12,"2018-12-16",0.33,1,3
"1596",15328237,"one room in  luxury apartment  5min to midtown",47617616,"Joanna","Queens","Long Island City",40.74569,-73.94684,"Private room",105,4,10,"2019-05-29",0.33,1,70
"1701",16085004,"bright  modern room with panoramic window",11206175,"Kris","Queens","Maspeth",40.72254,-73.90561,"Private room",37,30,10,"2019-05-17",0.33,2,363
"2567",21327397,"budget-welcome all ""couch"" walk to citifield & lga",32446721,"Veronica","Queens","Corona",40.74807,-73.86511,"Shared room",37,1,6,"2019-05-27",0.33,6,361
"2761",22226558,"homely queens home",162411010,"Victor","Queens","Ozone Park",40.68562,-73.83498,"Entire home/apt",125,7,3,"2019-06-15",0.33,1,69
"2875",22849615,"the best location - astoria 46th st",46081317,"Fabiana","Queens","Astoria",40.75639,-73.91619,"Private room",50,25,5,"2019-01-01",0.33,3,155
"3233",25232501,"modern luxury apartment 15 mins to central park ! ",7228086,"John","Queens","Long Island City",40.75178,-73.93973,"Entire home/apt",200,2,4,"2018-10-25",0.33,1,0
"3331",26139590,"safe upscale zone master bedroom close to subway",15838559,"Weimin","Queens","Forest Hills",40.71357,-73.85138,"Private room",59,60,4,"2018-08-03",0.33,4,0
"3332",26149494,"10 minutes from jfk airport rockaway beach livin",196557649,"Erica","Queens","Bayswater",40.59762,-73.76719,"Entire home/apt",230,1,3,"2019-06-01",0.33,2,310
"3558",27547687,"queens apartment private room",177825782,"Ada","Queens","Jackson Heights",40.75047,-73.88216,"Private room",89,4,2,"2019-05-26",0.33,2,175
"3720",28340136,"queens house bedroom 3",213111794,"Desmond","Queens","Laurelton",40.68013,-73.74734,"Private room",180,1,3,"2019-07-07",0.33,4,180
"3804",28641288,"town home one",63953718,"Chai","Queens","Elmhurst",40.73137,-73.87193,"Private room",69,2,3,"2018-11-15",0.33,1,0
"3993",29724480,"j-new room*near casino*airport*cafe*doorstep metro",213208277,"Darry","Queens","South Ozone Park",40.6728,-73.79495,"Private room",59,4,2,"2019-05-17",0.33,8,365
"4300",30955204,"large bedroom and private bath  astoria  ny",134741341,"Sofia","Queens","Astoria",40.77522,-73.93014,"Private room",55,7,2,"2019-04-28",0.33,2,0
"4351",31146186,"large bedroom with a private terrace in astoria",6586697,"Yasha","Queens","Astoria",40.76904,-73.91002,"Private room",75,1,1,"2019-04-11",0.33,3,0
"4814",33579606,"hostel my refuge paisa  (camarote#1 arriba)",248654228,"Albeiro Y Katalina","Queens","East Elmhurst",40.76275,-73.88198,"Shared room",43,1,1,"2019-04-09",0.33,4,91
"84",683743,"low cost room with great location",1229984,"John","Queens","Long Island City",40.7453,-73.95294,"Private room",65,20,28,"2017-05-20",0.34,3,188
"370",3946201,"spacious king size redwood bedroom  20 min to nyc",5650180,"Jessica","Queens","Elmhurst",40.74471,-73.88075,"Private room",45,30,20,"2018-11-09",0.34,2,188
"475",4772987,"queen size bedroom. 15 min to nyc",24597265,"Freda","Queens","Ditmars Steinway",40.77183,-73.90973,"Private room",50,6,17,"2019-06-02",0.34,8,365
"1063",10685496,"cozy shared space  heart of astoria",18192996,"Jessica And Danny","Queens","Ditmars Steinway",40.7794,-73.91646,"Shared room",22,1,14,"2016-12-12",0.34,2,0
"1442",14120515,"comfy sunnyside bedroom",35405142,"Alvina","Queens","Sunnyside",40.7372,-73.919,"Private room",65,5,12,"2018-05-11",0.34,1,76
"1796",16687716,"gorgeous large room near lga",14730722,"Omar £ Jacqueline","Queens","East Elmhurst",40.76441,-73.88943,"Private room",90,2,9,"2018-09-02",0.34,1,0
"2014",18496255,"beautiful park-view home in flushing nyc",23234988,"Ann","Queens","Flushing",40.74888,-73.8066,"Entire home/apt",400,1,8,"2019-03-29",0.34,6,255
"2361",20466016,"feel at home in this lovely 1 bedroom in flushing",5962328,"Alan","Queens","Flushing",40.75947,-73.82263,"Entire home/apt",100,30,7,"2019-05-05",0.34,15,294
"2876",22852022,"sunny green apt (l&m trains) bklyn queens border",26808662,"Lauren","Queens","Ridgewood",40.69864,-73.90746,"Private room",44,1,4,"2018-12-09",0.34,1,0
"3264",25505473,"beautiful  sunny and very clean apartment",137836678,"Deni","Queens","Sunnyside",40.74196,-73.92136,"Entire home/apt",100,3,4,"2019-07-01",0.34,1,326
"3357",26324904,"best place at queens",167568754,"Konrad","Queens","Middle Village",40.71064,-73.87463,"Entire home/apt",100,1,4,"2018-09-09",0.34,1,0
"3388",26535575,"179st hub master bedroom  with  balcony",20912691,"Jeff","Queens","Jamaica",40.70985,-73.78429,"Private room",50,2,4,"2019-06-12",0.34,7,0
"4779",33449304,"treat your self",84562269,"Finely","Queens","Queens Village",40.71933,-73.7536,"Private room",55,1,1,"2019-04-11",0.34,2,0
"392",4140776,"basement 别墅的地下室",21228368,"Jessica","Queens","Forest Hills",40.71146,-73.84677,"Private room",65,4,20,"2019-05-25",0.35,5,133
"517",5091056,"comfy bedroom quite neighborhood",26301893,"Claude","Queens","Forest Hills",40.71158,-73.85273,"Private room",80,1,12,"2019-01-03",0.35,1,59
"559",5738785,"compact cosy studio with separate kitchen",22557949,"Ray","Queens","East Elmhurst",40.7583,-73.87679,"Entire home/apt",112,2,3,"2019-05-19",0.35,1,338
"698",7086331,"quiet city stay  steps to subway  15 to times sq.",3923244,"Bryan","Queens","Astoria",40.76623,-73.91902,"Entire home/apt",80,5,17,"2019-04-07",0.35,1,12
"1355",13694021,"basementsolo private bedroom no 
window in nyc  2e",31307789,"Luffy","Queens","Corona",40.74736,-73.85587,"Shared room",27,2,13,"2019-06-21",0.35,2,361
"1375",13779358,"home away from home. contemporary ! ",80894027,"Patrick","Queens","Jackson Heights",40.7532,-73.87731,"Entire home/apt",125,3,12,"2019-06-17",0.35,1,274
"2209",19700585,"entire apt with city skyline views",1384111,"Joanne","Queens","Sunnyside",40.7461,-73.92146,"Entire home/apt",150,30,8,"2018-01-01",0.35,2,0
"2303",20167771,"【ｱｸｾｽ暜群】空港10分･ﾏﾝﾚｯﾀﾝ10分 ! 駅徒歩5分の好立地なず部屋です",143534216,"Hiroko","Queens","Elmhurst",40.7466,-73.88812,"Private room",80,2,8,"2017-10-14",0.35,1,0
"2351",20400190,"entire studio apartment",93411405,"Eden","Queens","Elmhurst",40.74282,-73.87655,"Entire home/apt",120,6,8,"2018-09-11",0.35,2,0
"2471",21053044,"residence near jfk (tb3)",145727343,"Janelle","Queens","Jamaica",40.68501,-73.79162,"Private room",33,1,7,"2019-06-25",0.35,3,139
