"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"13868",24226955,"spectacular 1-bedroom modern apartment in flatiron",7461066,"Santiago","Manhattan","Midtown",40.74383,-73.98387,"Entire home/apt",200,7,1,"2019-01-02",0.16,1,0
"13895",24282118,"one bed room in financial district",155935757,"Amy","Manhattan","Financial District",40.70615,-74.00752,"Entire home/apt",105,30,1,"2018-12-29",0.16,1,233
"13958",24393933,"lincoln center  fordham  juilliard scool",184119295,"Manhattan","Manhattan","Upper West Side",40.77213,-73.98265,"Entire home/apt",145,12,1,"2019-01-05",0.16,1,289
"13971",24431205,"a cozy private room  close to columbia ! ",20267412,"Minami","Manhattan","Morningside Heights",40.80868,-73.95801,"Private room",55,4,2,"2018-08-17",0.16,1,0
"13977",24470373,"large bedroom apartment with a private bathroom",42993745,"Paul","Manhattan","Upper East Side",40.77515,-73.95299,"Entire home/apt",299,4,1,"2019-01-02",0.16,2,0
"14065",24627684,"quaint nyc studio- tree lined st.- great location ! ",47895481,"Omar","Manhattan","Midtown",40.7446,-73.98399,"Entire home/apt",175,1,2,"2018-07-02",0.16,1,0
"14095",24696044,"summer deal",43184079,"Ro","Manhattan","Stuyvesant Town",40.73082,-73.98023,"Entire home/apt",150,35,2,"2018-06-30",0.16,1,83
"14332",25209144,"modern apartment in hamilton heights",79168536,"James","Manhattan","Harlem",40.825,-73.95181,"Private room",90,3,2,"2018-08-06",0.16,1,0
"14369",25290477,"beautiful bedroom on riverside ! ",5887537,"Margarita","Manhattan","Harlem",40.82297,-73.95481,"Private room",80,5,1,"2019-01-02",0.16,1,18
"14425",25428063,"1br apartment on prettiest block in west village ! ",3623796,"Richard","Manhattan","West Village",40.73788,-74.00183,"Entire home/apt",170,3,2,"2018-10-28",0.16,1,0
"14438",25457583,"washington heights tranquil getaway bedroom",191229616,"Cesar","Manhattan","Washington Heights",40.83458,-73.94227,"Private room",55,7,1,"2018-12-31",0.16,2,125
"14463",25503259,"private room in a  two bedroom apt",3090750,"Laura","Manhattan","Upper East Side",40.76931,-73.94841,"Private room",55,2,2,"2018-07-01",0.16,2,0
"14467",25512622,"bright manhattan room",184130293,"Sandia","Manhattan","Inwood",40.86439,-73.92302,"Private room",50,4,2,"2018-07-01",0.16,2,0
"14600",25860270,"nice room in large  quiet ev apt",24222,"Lori","Manhattan","East Village",40.72585,-73.97967,"Private room",65,5,2,"2018-07-16",0.16,2,2
"14739",26150691,"1 bedroom apt in an awesome part of town",7235975,"Georges","Manhattan","West Village",40.73026,-74.00392,"Entire home/apt",200,2,2,"2018-07-01",0.16,1,2
"14754",26190809,"uws room perfect for nyc weekend",27474188,"Janice","Manhattan","Upper West Side",40.7975,-73.97099,"Private room",74,2,2,"2018-07-30",0.16,3,0
"14884",26526269,"roosevelt island - hidden gem of new york",41655831,"Justin","Manhattan","Roosevelt Island",40.76506,-73.94662,"Private room",99,1,2,"2018-07-21",0.16,1,0
"14953",26708055,"2 br - manhattan upper west side - bright & quiet",145237476,"Margaux","Manhattan","Upper West Side",40.79782,-73.97179,"Entire home/apt",195,2,1,"2019-01-01",0.16,1,3
"15566",27982303,"isaac apartament",70007560,"Juan","Manhattan","East Harlem",40.79236,-73.94689,"Entire home/apt",400,1,1,"2019-01-02",0.16,2,7
"15610",28101280,"comfy and cute uws bedroom",81711191,"Enrique","Manhattan","Upper West Side",40.80313,-73.96745,"Private room",80,3,1,"2018-12-31",0.16,1,3
"15844",28711718,"harlem apartment",57430885,"Diana","Manhattan","Harlem",40.81574,-73.94212,"Private room",39,10,1,"2019-01-08",0.16,1,0
"15909",28856920,"fidi 1 bedroom  with huge gym in luxury building",4722955,"Kelly","Manhattan","Financial District",40.70665,-74.01503,"Entire home/apt",175,30,1,"2018-12-31",0.16,1,54
"15951",28939377,"summer special !  spacious harlem condo",218140824,"Jason","Manhattan","Harlem",40.80756,-73.94855,"Entire home/apt",145,60,1,"2019-01-07",0.16,1,227
"15962",28964081,"perfect location !  2br oasis in heart of chelsea",216586866,"Joseph","Manhattan","Chelsea",40.74377,-73.99905,"Entire home/apt",137,4,1,"2019-01-01",0.16,2,0
"15981",29002824,"cozy private room in east village",20328673,"Matt","Manhattan","East Village",40.73199,-73.98857,"Private room",90,3,1,"2019-01-07",0.16,1,5
"16186",29445977,"large luxury apartment. nyc",23930728,"Jo","Manhattan","Harlem",40.81861,-73.94565,"Entire home/apt",280,8,1,"2019-01-06",0.16,1,166
"16206",29464708,"bright 2br 2ba apartment - heart of east village",104675082,"Yoann","Manhattan","East Village",40.72908,-73.98912,"Entire home/apt",300,6,1,"2018-12-31",0.16,1,25
"16271",29591004,"very small room near columbia uni med school",222749009,"Hana","Manhattan","Washington Heights",40.84427,-73.94216,"Private room",45,1,1,"2019-01-02",0.16,3,66
"16300",29631302,"large bedroom in beautiful  modern apartment",24799369,"Alfonso","Manhattan","Hell's Kitchen",40.76381,-73.9919,"Private room",120,5,1,"2019-01-03",0.16,1,0
"16322",29676417,"new york moments (ladies only)",223248121,"Julia","Manhattan","Kips Bay",40.74319,-73.98074,"Shared room",39,2,1,"2019-01-01",0.16,1,365
"16338",29702562,"doorman immaculate a c  quiet elegant",1575480,"Gerard","Manhattan","Upper East Side",40.77081,-73.94944,"Entire home/apt",195,30,1,"2019-01-01",0.16,1,143
"16367",29776064,"new york home with a view",51338091,"Vander","Manhattan","Harlem",40.82816,-73.93827,"Entire home/apt",130,7,1,"2019-01-06",0.16,1,280
"16394",29823499,"large union sq apartment ! ",34986045,"Andy","Manhattan","East Village",40.73228,-73.98669,"Entire home/apt",650,3,1,"2018-12-31",0.16,1,0
"16431",29859444,"cozy room times square - hell�s kitchen",7147987,"Pablo","Manhattan","Hell's Kitchen",40.76061,-73.99038,"Private room",170,8,1,"2019-01-02",0.16,1,19
"16507",29948786,"2br   2ba - sleeps 6 ! ",8618782,"Anthony","Manhattan","Harlem",40.8063,-73.9558,"Entire home/apt",350,3,1,"2019-01-01",0.16,1,5
"16537",29987700,"spacious  sunny 1 bedroom on the lower east side",11729215,"Daniela","Manhattan","Lower East Side",40.71391,-73.97747,"Entire home/apt",225,2,1,"2019-01-01",0.16,1,0
"16557",30013811,"alexander",224711439,"S Xander","Manhattan","Inwood",40.86414,-73.92537,"Private room",50,3,1,"2018-12-29",0.16,1,0
"16573",30030480,"charming west village studio  with  gym + doorman by blueground",107434423,"Blueground","Manhattan","West Village",40.72943,-74.00243,"Entire home/apt",269,30,1,"2019-01-05",0.16,232,234
"16588",30041554,"huge apartment harlem on 5th av",19531024,"Emmanuel","Manhattan","Harlem",40.80945,-73.94183,"Entire home/apt",175,3,1,"2019-01-01",0.16,2,46
"16589",30043754,"spacious bedroom in midtown east manhattan",2559403,"Belen","Manhattan","Midtown",40.75959,-73.97084,"Private room",100,3,1,"2018-12-31",0.16,1,0
"16601",30064021,"modern harlem haven",225926055,"Stacie","Manhattan","Harlem",40.82199,-73.95632,"Entire home/apt",120,5,1,"2019-01-02",0.16,1,0
"16627",30091241,"tribeca - large 4 bedroom 2 bathroom for xmas ny",102655617,"Mahesh","Manhattan","Tribeca",40.71546,-74.00856,"Entire home/apt",2000,1,1,"2019-01-01",0.16,1,0
"16640",30108247,"beautiful apt. in chelsea  with  a doorman",7285648,"Josh","Manhattan","Chelsea",40.74656,-74.00441,"Private room",114,1,1,"2019-01-01",0.16,3,0
"16642",30109089,"moxy nyc downtown-7 nights min",5144567,"Yun","Manhattan","Financial District",40.70845,-74.01037,"Private room",209,7,1,"2019-01-04",0.16,13,358
"16647",30122033,"a well loved  individually designed luxury home ! ",38140449,"David","Manhattan","Upper West Side",40.77355,-73.99084,"Entire home/apt",375,4,1,"2019-01-01",0.16,1,0
"16653",30126088,"experience serernity~hamilton heights",178473107,"Allan C.","Manhattan","Harlem",40.82982,-73.94661,"Private room",109,1,1,"2019-01-01",0.16,6,41
"16688",30155455,"manhattan apt in the best part of nyc",53887230,"Danielle","Manhattan","Washington Heights",40.85042,-73.93649,"Entire home/apt",120,5,1,"2019-01-05",0.16,1,231
"16712",30181399,"bright quiet room in the west village",108890111,"Miguel","Manhattan","West Village",40.73045,-74.00266,"Private room",90,2,1,"2019-01-02",0.16,1,0
"16736",30193258,"*no guest service fee* beekman tower one bedroom suite  #12",205031545,"Red Awning","Manhattan","Midtown",40.75376,-73.96644,"Entire home/apt",714,28,1,"2019-01-03",0.16,49,257
"16743",30193397,"*no guest service fee* beekman tower studio suite  #3",205031545,"Red Awning","Manhattan","Midtown",40.75428,-73.96566,"Entire home/apt",675,28,1,"2018-12-29",0.16,49,225
"16779",30229988,"holiday season in midtown ny large & sunny studio",73839962,"Raphael","Manhattan","Midtown",40.75421,-73.96834,"Entire home/apt",246,3,1,"2019-01-02",0.16,1,365
"16799",30269789,"private room in apt near fort tryon park.",87897420,"Anne","Manhattan","Inwood",40.86171,-73.92945,"Private room",65,4,1,"2019-01-01",0.16,1,13
"16802",30272649,"monthly: gorgeous 3 story brownstone",16099130,"Jane","Manhattan","East Harlem",40.80855,-73.93841,"Entire home/apt",232,23,1,"2019-01-06",0.16,1,0
"16806",30283940,"charming studio in manhattan - great location ! ",128721938,"Livia","Manhattan","Kips Bay",40.7425,-73.97704,"Entire home/apt",250,3,1,"2019-01-01",0.16,1,0
"16821",30295136,"union square  east village studio",109357781,"Kayleigh","Manhattan","East Village",40.73237,-73.98495,"Entire home/apt",225,7,1,"2019-01-01",0.16,1,153
"16834",30312515,"private  spacious 1bd 1bth manhattan apartment",227648437,"Carson","Manhattan","Washington Heights",40.84556,-73.94025,"Entire home/apt",150,6,1,"2019-01-03",0.16,1,258
"16849",30324225,"cozy   two-bedroom east harlem apartment",28613272,"Roosbelinda","Manhattan","East Harlem",40.79949,-73.93531,"Entire home/apt",149,7,1,"2018-12-30",0.16,1,3
"16872",30351642,"very bright and cosy bedroom.",44074020,"Juliette","Manhattan","Harlem",40.81443,-73.95688,"Private room",70,6,1,"2018-12-29",0.16,1,13
"16875",30355109,"shared male room on manhattan next to river i",39528519,"Max","Manhattan","Lower East Side",40.71147,-73.98714,"Shared room",35,14,1,"2018-12-31",0.16,28,320
"16883",30369751,"private bedroom  with  bathroom in cozy uws apartment",206960083,"Marjolein","Manhattan","Upper West Side",40.78384,-73.97696,"Private room",95,7,1,"2019-01-03",0.16,1,0
"16912",30387600,"cozy midtown studio  with  gym  near penn station by blueground",107434423,"Blueground","Manhattan","Midtown",40.75231,-73.98924,"Entire home/apt",238,30,1,"2019-01-02",0.16,232,322
"17049",30418220,"aziza's cosy apartment",59917137,"Aziza","Manhattan","Harlem",40.8206,-73.93779,"Private room",65,5,1,"2019-01-02",0.16,1,0
"17053",30422332,"huge  beautiful apt perfect for holidays in harlem",8661991,"Olivia","Manhattan","Harlem",40.81223,-73.94156,"Entire home/apt",200,2,1,"2018-12-30",0.16,1,0
"17075",30439600,"ny penthouse in midtown  near everything christmas",209964870,"Maria","Manhattan","Hell's Kitchen",40.76726,-73.9901,"Entire home/apt",149,4,1,"2019-01-01",0.16,1,0
"17085",30445079,"spiritual oasis in the east village",37254146,"Atma","Manhattan","East Village",40.72877,-73.98249,"Entire home/apt",189,19,1,"2019-01-04",0.16,1,200
"17087",30448539,"lower east side tenement get away",27421445,"Brett","Manhattan","Lower East Side",40.71357,-73.98553,"Private room",50,6,1,"2019-01-06",0.16,1,0
"17100",30466053,"awesome 2 bed apartment in les",45731391,"Laurence","Manhattan","Lower East Side",40.72068,-73.99019,"Entire home/apt",195,2,1,"2019-01-01",0.16,3,0
"17115",30496077,"huge renovated studio in manhattan",228878380,"Aliona","Manhattan","Upper West Side",40.78549,-73.97535,"Entire home/apt",200,5,1,"2018-12-31",0.16,1,0
"17127",30503210,"huge sunny 2bed apt in harlem. skyline views ! ",143031643,"Aura Xenia","Manhattan","East Harlem",40.81275,-73.93461,"Entire home/apt",300,2,1,"2019-01-01",0.16,1,0
"17129",30506672,"peaceful haven in nyc ! ",24419496,"Melissa","Manhattan","Upper East Side",40.77604,-73.94524,"Entire home/apt",125,3,1,"2019-01-03",0.16,1,0
"17163",30537221,"spacious beautifully designed modern 2-bedroom",3137237,"Oleg","Manhattan","Morningside Heights",40.81068,-73.9582,"Entire home/apt",175,1,1,"2018-12-30",0.16,1,0
"17166",30540323,"nyc east village doorman unit with private rooftop",55403309,"Justin","Manhattan","East Village",40.7249,-73.98174,"Entire home/apt",240,3,1,"2019-01-03",0.16,2,0
"17172",30554810,"railroad 2 bdr apartment",70065270,"Iryna","Manhattan","East Harlem",40.789,-73.94798,"Entire home/apt",90,3,1,"2019-01-01",0.16,1,0
"17191",30582797,"modern chic studio",38256284,"Daniyal","Manhattan","Chelsea",40.74322,-73.99547,"Entire home/apt",250,1,1,"2018-12-30",0.16,1,0
"17216",30644741,"huge master bedroom in prime financial district",57094235,"Kellie","Manhattan","Financial District",40.7086,-74.01376,"Private room",100,8,1,"2019-01-03",0.16,1,0
"17260",30712961,"sunny and isolated living room on roosevelt island",229893262,"Shenqi","Manhattan","Roosevelt Island",40.76564,-73.94528,"Private room",43,2,1,"2018-12-30",0.16,1,50
"17272",30730521,"luxury apartment on madison avenue",4731785,"Elena","Manhattan","Upper East Side",40.77995,-73.96056,"Entire home/apt",200,21,1,"2019-01-07",0.16,1,88
"17292",30750063,"tranquility and views - 2 beds  family-friendly",9976776,"Tatiana","Manhattan","Roosevelt Island",40.76209,-73.94854,"Private room",199,3,1,"2019-01-02",0.16,1,0
"17326",30792215,"room steps from times square",192754619,"Liza","Manhattan","Hell's Kitchen",40.75568,-73.99661,"Private room",159,1,1,"2018-12-30",0.16,1,189
"17331",30795963,"harlem  ny master bedroom en suite bath & balcony",228571016,"Alexis","Manhattan","Harlem",40.82591,-73.95144,"Private room",190,2,1,"2018-12-29",0.16,2,89
"17333",30798936,"room near times square javits hells kitchen msg",230418398,"Jordana","Manhattan","Hell's Kitchen",40.75651,-73.9976,"Private room",89,2,1,"2019-01-01",0.16,1,0
"17351",30815343,"room  with  balcony-- 5min from grand central !  ! ",921897,"Richard","Manhattan","Murray Hill",40.74692,-73.97548,"Private room",70,30,1,"2019-01-01",0.16,1,172
"17360",30821860,"cozy 1 person bedroom in fancy neighborhood",13126043,"Carolle","Manhattan","Midtown",40.74312,-73.98447,"Private room",89,3,1,"2018-12-29",0.16,2,26
"17371",30855904,"newly furnished luxury studio at park avenue south",102763353,"Krysia","Manhattan","Midtown",40.74248,-73.98434,"Entire home/apt",160,30,1,"2019-01-06",0.16,2,0
"17387",30890018,"private room in brand new apartment in hk",4491717,"Goran","Manhattan","Hell's Kitchen",40.76132,-73.99443,"Private room",180,3,1,"2019-01-01",0.16,1,341
"17404",30912652,"gorgeous flat with priv patio steps from 42nd 34th",17139611,"Nina","Manhattan","Hell's Kitchen",40.75718,-73.99807,"Entire home/apt",375,3,1,"2019-01-01",0.16,1,0
"17414",30925552,"san carlos hotel one bedrm suite (b) up to 5",173685298,"Janet","Manhattan","Midtown",40.7564,-73.97242,"Private room",425,1,1,"2019-01-01",0.16,11,180
"17450",30939599,"small room in nolita artist tenement apt",866089,"Launa","Manhattan","Little Italy",40.71943,-73.99712,"Private room",150,5,1,"2019-01-02",0.16,3,0
"17456",30942047,"holiday get away",19902999,"Jose","Manhattan","Midtown",40.75914,-73.9798,"Entire home/apt",150,1,1,"2018-12-31",0.16,1,0
"17461",30953535,"artist apartment in eastvillage",2139368,"Alexander","Manhattan","East Village",40.7289,-73.98091,"Entire home/apt",175,5,1,"2019-01-01",0.16,1,0
"17519",31043855,"nice apartment with great view on the hudson river",81534306,"Nourdine","Manhattan","Washington Heights",40.85257,-73.94161,"Entire home/apt",160,2,1,"2019-01-07",0.16,2,0
"17529",31055896,"cute clean affordable room close to public transp.",31247820,"Samuel","Manhattan","Washington Heights",40.83845,-73.9412,"Private room",75,1,1,"2019-01-05",0.16,1,0
"17555",31098262,"1 bedroom 1 bath apt in hudson yards midtown west",232364825,"Kusum&Kannan","Manhattan","Chelsea",40.75286,-73.99693,"Entire home/apt",250,1,1,"2019-01-01",0.16,1,0
"17571",31122502,"2 min walk to times square !  !  ! ",9730304,"Baha","Manhattan","Hell's Kitchen",40.75982,-73.99066,"Entire home/apt",205,4,1,"2019-01-03",0.16,1,1
"17587",31145652,"great manhattan apartment  near all !  quiet ! ",23155661,"David","Manhattan","Upper East Side",40.77711,-73.95059,"Entire home/apt",219,6,1,"2018-12-31",0.16,1,39
"17626",31221092,"central harlem private room",26216172,"Sergio","Manhattan","Harlem",40.81577,-73.94711,"Private room",60,2,1,"2019-01-07",0.16,1,0
"17652",31284078,"charming new renovated private room",234111066,"Isidora","Manhattan","Lower East Side",40.72296,-73.99259,"Private room",90,1,1,"2019-01-07",0.16,2,0
"27",14991,"great location  manhattan bedroom ! ",59023,"Bianca","Manhattan","Lower East Side",40.72004,-73.99104,"Private room",110,5,19,"2019-05-18",0.17,1,301
"192",144087,"luxury of the horizon",616825,"Rinaldo","Manhattan","Harlem",40.80473,-73.9532,"Entire home/apt",259,8,17,"2019-05-18",0.17,1,343
"332",266155,"one bed suite with private garden",1385157,"Brian","Manhattan","Upper West Side",40.78304,-73.97447,"Entire home/apt",167,30,16,"2019-03-31",0.17,5,252
"439",387324,"cozy room in sunny apartment (long short term)",1828506,"Yogi","Manhattan","Kips Bay",40.74238,-73.98122,"Private room",74,240,15,"2018-09-04",0.17,1,90
"543",505029,"spacious fabulous sunny loft for 2 wks in fall",2490471,"Ann","Manhattan","East Village",40.72454,-73.97944,"Entire home/apt",175,4,13,"2018-11-16",0.17,1,0
"789",774899,"unique west village loft with deck",266210,"Charles","Manhattan","West Village",40.73461,-74.00594,"Shared room",350,2,13,"2015-10-19",0.17,1,0
"956",924719,"beautiful east village apartment",552453,"Christian","Manhattan","East Village",40.72615,-73.98781,"Entire home/apt",199,29,12,"2017-08-22",0.17,1,31
"960",925730,"large studio all to yourself",4980428,"L","Manhattan","Chinatown",40.7189,-73.99654,"Entire home/apt",160,7,13,"2019-06-10",0.17,1,335
"1084",1137270,"large private room in uws new york",6169516,"Audra","Manhattan","Upper West Side",40.78892,-73.97435,"Private room",135,3,13,"2016-08-23",0.17,1,219
"1131",1209887,"east village bright & spacious artist loft",2910509,"Tamar","Manhattan","East Village",40.72434,-73.97715,"Entire home/apt",120,29,10,"2019-01-18",0.17,1,3
"1172",1305346,"studio in the heart of soho",7096964,"Chris","Manhattan","SoHo",40.72098,-73.99869,"Entire home/apt",145,30,12,"2018-11-30",0.17,1,342
"1379",1755484,"museum mile central pk- madison ave",9232106,"Lynne","Manhattan","Upper East Side",40.77648,-73.96126,"Entire home/apt",225,4,10,"2019-05-28",0.17,1,348
"1400",1803279,"near subway sunny spacious room in nyc",7239405,"Katy","Manhattan","Morningside Heights",40.81569,-73.96058,"Private room",100,2,12,"2019-03-31",0.17,1,252
"2085",3029690,"safe sunny south facing near all",7245581,"Michael","Manhattan","Chelsea",40.74873,-73.99557,"Entire home/apt",93,365,10,"2018-02-12",0.17,19,97
"2408",3738815,"large apartment  2br  midtown nyc !  3d",17770287,"Nina","Manhattan","Midtown",40.75068,-73.98177,"Entire home/apt",136,30,9,"2018-12-16",0.17,14,220
"2414",3742373,"beautiful apartment by columbus circle",9859391,"Andrew","Manhattan","Chelsea",40.74944,-73.99631,"Entire home/apt",390,3,10,"2019-01-02",0.17,1,9
"2417",3755474,"new bright & modern apartment within a brownstone",9928037,"Elliot","Manhattan","Murray Hill",40.74735,-73.97671,"Entire home/apt",149,3,8,"2018-01-02",0.17,1,0
"2455",3811757,"elegant gramercy park studio",3997854,"Andre","Manhattan","Flatiron District",40.73923,-73.98589,"Entire home/apt",124,30,10,"2016-08-13",0.17,1,0
"2467",3827311,"cozy & sunny hamilton heights apt",19693124,"Maia","Manhattan","Harlem",40.82654,-73.9462,"Entire home/apt",125,1,10,"2019-06-12",0.17,1,297
"2468",3827442,"large  luxurious 1 bdrm  w. village",1484799,"Matthew","Manhattan","West Village",40.73016,-74.00259,"Entire home/apt",349,4,10,"2016-09-05",0.17,1,0
"2537",3944627,"gramercy one bedroom w two beds",71418,"Matt","Manhattan","Gramercy",40.73845,-73.98373,"Entire home/apt",200,7,10,"2018-06-29",0.17,1,100
"2658",4194494,"unique full-floor 2br 2bath in the heart of soho",10367443,"J","Manhattan","SoHo",40.72149,-73.99815,"Entire home/apt",900,3,10,"2018-12-30",0.17,1,0
"2724",4308991,"big room with private bathroom",6195809,"Dean","Manhattan","East Village",40.72607,-73.98867,"Private room",149,364,8,"2019-01-07",0.17,1,90
"2853",4509560,"reno studio gramercy~sleeps3 ! ",2119276,"Host","Manhattan","Gramercy",40.73505,-73.98212,"Entire home/apt",140,30,9,"2018-08-11",0.17,39,344
"3219",4965152,"stylish and cozy soho loft bedroom",14854832,"Alix","Manhattan","SoHo",40.72101,-74.00189,"Private room",130,1,9,"2016-12-16",0.17,1,0
"3446",5536824,"2  bedroom great  apt on  lexington  ave must see",24715671,"Julia","Manhattan","Midtown",40.74294,-73.98499,"Entire home/apt",200,30,9,"2018-07-19",0.17,4,342
"3491",5649623,"lux 2bed 2bath central park views ! ",836168,"Henry","Manhattan","Upper West Side",40.77306,-73.98637,"Entire home/apt",2000,30,9,"2015-10-19",0.17,11,364
"3581",5857519,"large room  hamilton heights section of manhattan",27378293,"Lendy","Manhattan","Harlem",40.82862,-73.94706,"Private room",86,1,8,"2018-08-11",0.17,3,325
"3631",6018325,"columbia presbyterian med ctr * 2 bedroom apt*",25237492,"Juliana","Manhattan","Washington Heights",40.84245,-73.93918,"Entire home/apt",140,30,8,"2019-06-17",0.17,34,312
"3714",6197915,"les sunny studio on chrystie street",1613244,"Ariel","Manhattan","Lower East Side",40.72182,-73.99263,"Entire home/apt",99,30,8,"2019-05-10",0.17,9,197
"4139",6921831,"home sweet harlem",36279488,"Brian","Manhattan","Harlem",40.8122,-73.95246,"Private room",172,3,8,"2017-10-30",0.17,1,0
"4236",7047076,"patio oasis in upper east side",3434070,"Margaret","Manhattan","Upper East Side",40.77703,-73.94773,"Entire home/apt",159,4,8,"2016-08-08",0.17,1,0
"4294",7129972,"beautiful  modern soho tribeca apt",3704762,"Akash","Manhattan","Civic Center",40.71649,-74.00267,"Entire home/apt",169,4,8,"2016-05-15",0.17,1,0
"4298",7143587,"quiet 1-br in soho; private rooftop",37410263,"David","Manhattan","SoHo",40.72179,-73.99829,"Entire home/apt",159,31,8,"2016-09-04",0.17,1,0
"4722",7897229,"bright comfy studio ! ",598090,"Adrienne","Manhattan","Upper West Side",40.777,-73.97708,"Private room",180,1,8,"2017-07-30",0.17,1,0
"4855",8162214,"large room  full bed  trendy les",41087164,"Jordan","Manhattan","Lower East Side",40.71349,-73.98473,"Private room",90,10,8,"2016-03-04",0.17,1,0
"4915",8274711,"penthouse studio in historic harlem",1017231,"Susan","Manhattan","Harlem",40.82755,-73.93787,"Entire home/apt",125,3,8,"2016-03-19",0.17,1,1
"4944",8339140,"historic little italy   chinatown jewel",43956548,"Baizy","Manhattan","Chinatown",40.71631,-73.99694,"Entire home/apt",139,4,8,"2018-06-03",0.17,1,350
"5006",8444115,"2br design in the heart of les",15231059,"Apollo","Manhattan","Lower East Side",40.71978,-73.98705,"Entire home/apt",250,2,8,"2016-07-23",0.17,4,297
"5024",8471063,"spacious  light-filled room in nyc",14817413,"Jessica","Manhattan","Kips Bay",40.74088,-73.98285,"Shared room",65,1,8,"2016-06-03",0.17,1,0
"5078",8563025,"cozy apartment near central park",13313020,"Carmen","Manhattan","Hell's Kitchen",40.76389,-73.99072,"Shared room",85,1,8,"2016-01-02",0.17,1,0
"5643",9463039,"wonderful 1-br apt in chelsea",5857948,"Dimitrios","Manhattan","Chelsea",40.74163,-74.00102,"Entire home/apt",182,20,6,"2019-05-05",0.17,1,32
"6003",9821408,"cozy east village apartment w steinway piano",1010435,"Carol","Manhattan","East Village",40.72792,-73.98718,"Entire home/apt",125,7,4,"2019-04-22",0.17,1,1
"6141",9938066,"madison avenue studio suite (4)",50760546,"CRNY Monthly Rentals","Manhattan","Midtown",40.74892,-73.9828,"Entire home/apt",110,30,7,"2018-12-15",0.17,31,179
"6661",11044326,"typical ny duplex ap with a garden ! ",1395401,"Peter","Manhattan","Upper East Side",40.78119,-73.9468,"Entire home/apt",200,5,6,"2018-08-19",0.17,1,67
"6698",11162564,"union square~newly reno~sleeps 3",2119276,"Host","Manhattan","Gramercy",40.73201,-73.98328,"Entire home/apt",130,30,6,"2018-10-31",0.17,39,246
"6847",11543453,"hudson columbia presbyterian med ctr * studio apt*",25237492,"Juliana","Manhattan","Washington Heights",40.84077,-73.93924,"Entire home/apt",85,30,6,"2018-11-10",0.17,34,311
"6985",11788559,"huge townhouse near central park ! ",4284154,"Jennifer","Manhattan","Harlem",40.8014,-73.95469,"Entire home/apt",450,7,6,"2018-08-18",0.17,2,229
"7060",11981021,"prime brand new 1 bed ! 5206",16098958,"Jeremy & Laura","Manhattan","Murray Hill",40.74962,-73.97431,"Entire home/apt",250,30,2,"2019-01-09",0.17,96,337
"7253",12356873,"sunny  spacious upper east side studio  sleeps 3",43806964,"Evan","Manhattan","Upper East Side",40.77667,-73.95463,"Entire home/apt",140,2,6,"2016-10-10",0.17,1,0
"7327",12513217,"upper west side manhattan comfort 1",67768251,"Felipe","Manhattan","Upper West Side",40.78461,-73.97787,"Private room",53,30,4,"2019-03-17",0.17,3,185
"7546",12947660,"cute studio room in the east village",36948675,"Hoan","Manhattan","East Village",40.72886,-73.9863,"Private room",65,18,6,"2017-10-10",0.17,1,0
"7595",13015322,"awesome bedroom in the heart of nyc",53308963,"Aj","Manhattan","Chinatown",40.71415,-73.99806,"Private room",95,2,6,"2019-06-22",0.17,2,7
"7649",13081306,"studio near time square",51501835,"Jeniffer","Manhattan","Hell's Kitchen",40.76517,-73.99331,"Entire home/apt",115,30,6,"2019-06-05",0.17,31,331
"7655",13091684,"sunny 2bdrm apt. near bryant park  apt 2b",17770287,"Nina","Manhattan","Midtown",40.74927,-73.98303,"Entire home/apt",163,30,4,"2019-05-13",0.17,14,332
"7686",13113626,"fantastic midtown apartment ! -2b",46648109,"Bridgestreet Corporate","Manhattan","Midtown",40.75722,-73.97842,"Entire home/apt",559,30,2,"2018-10-20",0.17,1,0
"7810",13245726,"bright  spacious room in a fantastic neighborhood ! ",36434327,"Caroline","Manhattan","Harlem",40.80698,-73.95272,"Private room",66,14,4,"2019-07-07",0.17,1,0
"7833",13273903,"studio apartment in luxury building near wall st.",6297445,"Omar","Manhattan","Financial District",40.70662,-74.0051,"Entire home/apt",150,3,6,"2017-06-11",0.17,1,0
"7885",13360068,"awesome one-bedroom in the ues  manhattan",26928086,"Alice","Manhattan","Upper East Side",40.77928,-73.94862,"Entire home/apt",140,2,6,"2017-06-30",0.17,1,0
"7975",13452474,"charming studio-columbus circle hell’s kitchen",16809858,"Arman","Manhattan","Hell's Kitchen",40.76733,-73.98607,"Entire home/apt",169,10,6,"2018-10-14",0.17,1,280
"8097",13578642,"medium size room in great location (88th & york)",10737943,"David","Manhattan","Upper East Side",40.77989,-73.94763,"Private room",49,19,6,"2018-08-31",0.17,10,285
"8118",13613450,"east village studio  new york like in the movies",78807434,"Jennifer","Manhattan","East Village",40.72737,-73.97789,"Entire home/apt",110,3,6,"2019-07-01",0.17,1,34
"8287",13771529,"beautiful  clean  private & chic furnished apt.",73717067,"Nichole","Manhattan","Harlem",40.82661,-73.94165,"Entire home/apt",100,4,6,"2019-07-01",0.17,1,27
"8357",13883249,"west village - location location location ! ",48852712,"Eric","Manhattan","West Village",40.73756,-73.99858,"Entire home/apt",147,3,6,"2016-12-26",0.17,1,0
