"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"15556",27955820,"24hr doorman condo&gym 3blocks from time square !  !  ! ",58905707,"Greg","Manhattan","Hell's Kitchen",40.76168,-74.00079,"Entire home/apt",225,2,14,"2018-12-30",1.35,1,0
"15964",28971081,"moxy nyc downtown-7 nights min",5144567,"Yun","Manhattan","Civic Center",40.71193,-74.00694,"Private room",169,7,4,"2019-06-15",1.35,13,351
"16304",29649727,"sunny private bedroom in nolita",17076157,"Grace","Manhattan","Chinatown",40.71859,-73.9958,"Private room",85,4,5,"2019-06-21",1.35,1,0
"16335",29701500,"new york chelsea art apt.",30627525,"Laith","Manhattan","Chelsea",40.73798,-73.99253,"Entire home/apt",200,3,10,"2019-06-08",1.35,1,263
"18173",32238473,"sonder | stock exchange | sleek studio + kitchen",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70581,-74.01226,"Entire home/apt",241,2,5,"2019-06-12",1.35,327,284
"18397",32568567,"sonder | the nash | contemporary studio + rooftop",219517861,"Sonder (NYC)","Manhattan","Murray Hill",40.74862,-73.97531,"Entire home/apt",243,2,4,"2019-06-22",1.35,327,140
"1410",1818411,"huge 2bdrm loft in noho east vill ! ",9522475,"Liam","Manhattan","NoHo",40.72569,-73.99227,"Entire home/apt",455,30,93,"2019-01-03",1.36,2,332
"1913",2563440,"big & cozy private room",8785876,"Alessandro","Manhattan","Harlem",40.8235,-73.95144,"Private room",68,1,86,"2019-06-10",1.36,1,64
"2628",4129195,"2 sleeping areas for 2 people together +2 singles",702419,"Lars","Manhattan","Chelsea",40.75097,-73.99562,"Entire home/apt",175,14,78,"2019-03-10",1.36,1,0
"3620",5999786,"central park- 5 mins. away  subway on corner(med.)",4714927,"Elisa","Manhattan","East Harlem",40.79155,-73.94746,"Private room",80,1,70,"2019-06-18",1.36,4,102
"3982",6635179,"home in lower east side",3173147,"Andrea","Manhattan","Lower East Side",40.71968,-73.98708,"Entire home/apt",250,3,68,"2019-06-08",1.36,2,166
"5152",8720923,"sunny and spacious private bedroom",41324442,"Richard","Manhattan","Lower East Side",40.71971,-73.98494,"Private room",90,4,59,"2019-07-01",1.36,1,2
"5751",9563266,"beautiful cozy les apartment ! ",49511227,"Alex","Manhattan","Lower East Side",40.71582,-73.98812,"Entire home/apt",300,2,60,"2019-06-15",1.36,2,118
"6974",11760308,"cozy bedroom for 2 in e harlem",62588398,"Daniel","Manhattan","East Harlem",40.79945,-73.9346,"Private room",70,3,54,"2019-04-23",1.36,1,40
"8978",15220143,"cozy clean room in manhattan's upper west side",1317884,"Angela","Manhattan","Upper West Side",40.79512,-73.9733,"Private room",100,2,45,"2019-05-24",1.36,1,83
"10432",18288371,"beautiful apartment in the heart of chelsea",8008110,"Erika","Manhattan","Chelsea",40.74672,-74.00187,"Entire home/apt",195,6,33,"2019-05-20",1.36,1,1
"10529",18488335,"sunny duplex 2 bdr apt in the heart of harlem",12293403,"Joffrey","Manhattan","Harlem",40.8125,-73.94151,"Entire home/apt",85,3,35,"2019-06-23",1.36,2,40
"11094",19524083,"the riverside - one bedroom apartment",137068370,"William","Manhattan","Upper West Side",40.77969,-73.98747,"Entire home/apt",200,2,33,"2019-06-09",1.36,1,250
"12023",21175597,"sunny church view room in harlem brownstone",8637211,"Judie And Steven","Manhattan","Harlem",40.81899,-73.94584,"Private room",70,30,29,"2019-05-28",1.36,4,292
"12526",21851368,"trendy  chill & comfy in manhattan nyc",153025974,"Kelsy","Manhattan","Washington Heights",40.84182,-73.93898,"Entire home/apt",130,3,25,"2019-06-22",1.36,1,155
"13499",23437204,"cool lower east side 1br duplex  with  backyard ! ",347953,"Sadiq","Manhattan","Lower East Side",40.71971,-73.98761,"Entire home/apt",225,6,22,"2019-06-10",1.36,1,17
"13871",24232076,"amazing cozy studio lower east side soho nolita ! ",8591292,"Rose","Manhattan","Lower East Side",40.72201,-73.98856,"Entire home/apt",275,3,20,"2019-06-30",1.36,1,359
"13960",24397824,"cozy private bedroom in upper manhattan ! ",72423116,"Isabelle","Manhattan","Morningside Heights",40.80385,-73.96499,"Private room",100,1,17,"2019-06-26",1.36,1,31
"14305",25153931,"large bedroom apartment in prime location",31665801,"Harry","Manhattan","East Village",40.73179,-73.98794,"Entire home/apt",89,4,16,"2019-05-28",1.36,2,17
"14543",25771285,"spacious and convenient harlem guest room.",8124038,"Crystal","Manhattan","Harlem",40.82823,-73.93925,"Private room",45,5,17,"2019-06-30",1.36,1,119
"15050",26945036,"jungle oasis in the east village",8266306,"Michelle","Manhattan","East Village",40.72847,-73.98807,"Entire home/apt",150,2,14,"2019-06-22",1.36,1,0
"15594",28051505,"very large room near cumc",176591085,"Mike","Manhattan","Washington Heights",40.84519,-73.941,"Private room",50,1,3,"2019-06-20",1.36,4,270
"16161",29391564,"spacious 1 br apartment with times square view",50822673,"Ferdy","Manhattan","Midtown",40.76597,-73.98177,"Entire home/apt",180,3,2,"2019-07-07",1.36,1,1
"16701",30161645,"midtown west - cozy standard king",224414117,"Gabriel","Manhattan","Hell's Kitchen",40.7552,-73.99672,"Private room",179,1,10,"2019-05-05",1.36,30,175
"17063",30429620,"big apple - sunny  double double",224414117,"Gabriel","Manhattan","Hell's Kitchen",40.75508,-73.99696,"Private room",199,1,10,"2019-06-10",1.36,30,356
"17789",31501009,"midtown east large studio-7 mins to times square ! ",16480700,"Eddie&Vlad","Manhattan","Upper East Side",40.76495,-73.96679,"Entire home/apt",299,1,8,"2019-06-28",1.36,7,342
"18209",32241027,"sonder | stock exchange | distinct 1br + sofa bed",219517861,"Sonder (NYC)","Manhattan","Financial District",40.7058,-74.01107,"Entire home/apt",234,2,5,"2019-06-19",1.36,327,343
"18728",33094364,"boho studio in west village- prime location",28770493,"Haley","Manhattan","West Village",40.73508,-74.00004,"Entire home/apt",204,4,3,"2019-06-30",1.36,1,6
"19182",33766115,"cozy west village apt",5549854,"Maja","Manhattan","West Village",40.73684,-74.00844,"Entire home/apt",170,4,2,"2019-06-16",1.36,1,5
"19450",34116575,"sunny  quiet  green studio near central park & met",42144338,"Jessie","Manhattan","Upper East Side",40.7786,-73.95028,"Entire home/apt",120,6,2,"2019-06-15",1.36,1,9
"19538",34202651,"uws 3br 2bth apt  1 block from central park",652539,"Jamie","Manhattan","Upper West Side",40.79097,-73.96885,"Entire home/apt",500,4,2,"2019-06-04",1.36,1,256
"19686",34336740,"upper west 1 bedroom   1 bath. lincoln center",131647128,"Emily","Manhattan","Upper West Side",40.77567,-73.988,"Entire home/apt",190,30,2,"2019-06-15",1.36,25,322
"19771",34418059,"cozy studio - heart of manhattan ! ",6710372,"Arantza","Manhattan","Hell's Kitchen",40.7633,-73.9878,"Entire home/apt",200,2,2,"2019-06-02",1.36,1,5
"19804",34453829,"spacious private queen in heart of new york city ! ",260191397,"Hotel Mela","Manhattan","Theater District",40.7559,-73.98562,"Private room",100,1,2,"2019-06-03",1.36,7,298
"19807",34465167,"stylish apartment in the heart of new york",22146650,"Marion","Manhattan","Harlem",40.81257,-73.94444,"Entire home/apt",178,2,2,"2019-06-15",1.36,1,52
"19909",34500384,"modern and perfectly located 1bd (east village)",14758945,"Magda","Manhattan","East Village",40.72859,-73.98008,"Entire home/apt",150,4,2,"2019-06-23",1.36,1,3
"20044",34672846,"lux apt in heart of downtown *great location",252836607,"Alexis","Manhattan","Financial District",40.70757,-74.00788,"Entire home/apt",255,2,2,"2019-06-22",1.36,1,12
"20104",34759503,"sunny private room in huge manhattan apartment",252356839,"Leo","Manhattan","Harlem",40.82802,-73.94482,"Private room",65,2,2,"2019-07-04",1.36,2,2
"20119",34788810,"amazing location apt in nyc part2 women only ! ",22700616,"Estrella Y.","Manhattan","Midtown",40.74713,-73.98489,"Private room",110,3,2,"2019-06-16",1.36,1,12
"20289",34973988,"cute studio in heart of les. f train 3 mins away.",12642973,"Christian","Manhattan","Lower East Side",40.72049,-73.98816,"Entire home/apt",120,2,2,"2019-06-23",1.36,1,67
"165",100002,"manhattan neat  nice  bright room",523218,"Giorgio","Manhattan","Washington Heights",40.85295,-73.93361,"Private room",67,2,136,"2019-06-17",1.37,1,296
"913",855919,"lovely apt. in the heart of harlem",4473860,"Marina","Manhattan","Harlem",40.80845,-73.94435,"Entire home/apt",125,1,64,"2019-07-01",1.37,1,135
"1165",1294973,"private bedroom in comfy & chic uws apt ! ",7041410,"Jeffrey","Manhattan","Upper West Side",40.79475,-73.976,"Private room",140,5,90,"2019-06-30",1.37,1,16
"1615",2085632,"private deck 2 bedroom+2 bath east village",10650502,"Jeni","Manhattan","East Village",40.72247,-73.97923,"Entire home/apt",299,28,92,"2018-07-25",1.37,1,14
"1892",2514689,"3 beds in lovely 2bedroom 2bath midtown rental",12872352,"Jada","Manhattan","Midtown",40.75879,-73.96413,"Entire home/apt",399,1,87,"2017-12-18",1.37,3,267
"2433",3780113,"studio apartment",5785240,"Laurent","Manhattan","Harlem",40.80919,-73.94815,"Entire home/apt",120,3,80,"2019-06-29",1.37,1,245
"2899",4573897,"private br in 2 br modern apartment",21935479,"Crysdian","Manhattan","Inwood",40.86821,-73.92128,"Private room",76,2,70,"2019-06-08",1.37,1,352
"6026",9842492,"vibrant 1 bedroom apt.in midtown",50681342,"Joe","Manhattan","Hell's Kitchen",40.76542,-73.98702,"Entire home/apt",290,2,55,"2019-06-24",1.37,1,0
"7693",13117094,"on fifth  across from central park",72967204,"Gerald","Manhattan","East Harlem",40.79485,-73.94868,"Entire home/apt",165,7,49,"2019-06-29",1.37,1,64
"8753",14692426,"big & bright hamilton heights manhattan bedroom",91364768,"Richard","Manhattan","Harlem",40.82722,-73.9431,"Private room",100,4,42,"2019-06-29",1.37,1,62
"11584",20409753,"cozy nest coffee and bagel",1097545,"Carol","Manhattan","East Village",40.72609,-73.97865,"Shared room",69,6,31,"2019-04-24",1.37,3,196
"13095",22451363,"perfect block in nyc",164509613,"Eduardo","Manhattan","Morningside Heights",40.80414,-73.96498,"Entire home/apt",145,1,23,"2019-07-05",1.37,1,3
"14370",25290572,"wyndham midtown 45 (2 bedroom presidential) 4a",100238132,"Michael","Manhattan","Midtown",40.75196,-73.97148,"Entire home/apt",339,3,18,"2019-04-06",1.37,12,0
"15397",27589169,"convenient & sunny room close to central park",61042,"Marlon","Manhattan","East Harlem",40.79836,-73.94272,"Private room",49,5,14,"2019-06-12",1.37,6,12
"15564",27978240,"private relaxing queen popup bed 30min2timessqr",4290578,"Noah","Manhattan","Inwood",40.86524,-73.92195,"Private room",45,1,12,"2019-02-08",1.37,1,0
"15656",28220772,"spectacular soho loft",302885,"Hattie Grace","Manhattan","SoHo",40.72249,-74.00385,"Private room",195,3,14,"2019-06-22",1.37,3,0
"16450",29884121,"~ pure bliss among city turmoil ~",224731704,"Andrew","Manhattan","Hell's Kitchen",40.76505,-73.98919,"Private room",129,1,11,"2019-06-20",1.37,3,177
"16634",30105086,"spacious and bright west village studio",24524608,"Ali","Manhattan","West Village",40.72975,-74.0042,"Entire home/apt",170,2,9,"2019-06-22",1.37,1,19
"127",63693,"cottage in the village",306545,"Olivia","Manhattan","East Village",40.72185,-73.98246,"Entire home/apt",390,5,143,"2019-06-19",1.38,2,316
"1831",2334411,"amazing new york apt  in harlem with backyard !  !  ! ",11280333,"Brenda","Manhattan","Harlem",40.81128,-73.94117,"Entire home/apt",85,3,82,"2019-06-30",1.38,1,35
"2710",4284031,"bright beautiful chelsea apt",4532548,"Tess","Manhattan","Chelsea",40.74305,-73.99733,"Entire home/apt",160,2,79,"2019-06-06",1.38,1,108
"3229",4983264,"comfortable room steps from central park",25688822,"Lucie","Manhattan","Harlem",40.79967,-73.95444,"Private room",95,3,70,"2019-06-30",1.38,1,117
"3533",5749382,"massive private bedroom bath and beautiful terrace",24911518,"Erion","Manhattan","East Harlem",40.79733,-73.9363,"Private room",96,21,14,"2019-06-03",1.38,1,3
"4114",6865053,"bright and calm in manhattan's les",35969865,"Justin","Manhattan","Lower East Side",40.71449,-73.9874,"Private room",89,3,68,"2019-06-15",1.38,1,252
"5276",8950419,"bright artistic downtown studio",3736228,"Graham","Manhattan","Chinatown",40.71719,-73.99109,"Entire home/apt",145,30,60,"2019-06-20",1.38,1,15
"6260",10036313,"modern luxury chelsea apt  with  large sunny patios",35890377,"Carrie","Manhattan","Chelsea",40.74135,-73.99507,"Entire home/apt",425,2,59,"2019-06-27",1.38,1,39
"10467",18358437,"clean  modern duplex upper east side with patio",41869754,"Yosef","Manhattan","Upper East Side",40.7839,-73.94823,"Private room",115,2,36,"2019-06-24",1.38,1,3
"13792",24080464,"huge luxury upper east side 1 bedroom—roof access",19445501,"Daniel","Manhattan","Upper East Side",40.76692,-73.95298,"Entire home/apt",399,2,20,"2019-06-23",1.38,1,78
"14242",25018204,"paradise garden  spa  steam & massage table #10299",172611460,"Rasmus","Manhattan","Harlem",40.82263,-73.95181,"Entire home/apt",2500,3,14,"2019-06-24",1.38,2,150
"14508",25635216,"clean and nice central park apt in lincoln center",193127179,"Sagawa","Manhattan","Upper West Side",40.7764,-73.98236,"Private room",85,4,18,"2019-05-03",1.38,1,133
"14611",25872986,"your special place in manhattan back room",191765199,"Elena","Manhattan","Washington Heights",40.83373,-73.94182,"Private room",88,1,18,"2019-06-02",1.38,6,90
"15600",28073668,"cozy studio near esb",211549023,"Studioplus","Manhattan","Midtown",40.74769,-73.9885,"Entire home/apt",200,2,13,"2019-06-18",1.38,13,358
"15774",28507308,"luxury apt with perfect location and views",1604815,"Meng","Manhattan","Upper West Side",40.77902,-73.98709,"Entire home/apt",135,10,13,"2019-06-01",1.38,1,7
"15864",28740981,"chic  light-filled sugar hill 1 bedroom",2225836,"Jennifer","Manhattan","Harlem",40.82608,-73.94231,"Entire home/apt",99,2,12,"2019-06-12",1.38,1,6
"17465",30956885,"entire loft apartment in soho noho nolita",96049478,"Lida","Manhattan","NoHo",40.72604,-73.99342,"Entire home/apt",550,7,4,"2019-05-13",1.38,1,14
"18689",33035339,"shared room in heart of manhattan times square",248068752,"Gúney","Manhattan","Hell's Kitchen",40.76592,-73.98769,"Shared room",75,1,5,"2019-05-21",1.38,5,365
"18945",33444872,"huge shared space east village female guests only",173386569,"J","Manhattan","Gramercy",40.73392,-73.98085,"Shared room",70,3,3,"2019-06-23",1.38,2,0
"19188",33775190,"luxury building in the heart of manhattan ! ",253978780,"Sue","Manhattan","Midtown",40.7528,-73.97092,"Entire home/apt",150,12,4,"2019-05-23",1.38,1,118
"19218",33810599,"furnished modern studio luxury elevator building",28175069,"Leanne","Manhattan","Financial District",40.71138,-74.00834,"Entire home/apt",160,4,3,"2019-07-08",1.38,1,0
"3475",5615835,"nice room with loft bed- manhattan  east village",29106164,"Christina","Manhattan","East Village",40.72805,-73.98415,"Private room",75,3,32,"2019-05-24",1.39,1,72
"3998",6656567,"modern room in huge apartament in manhattan",33622924,"Besinfe","Manhattan","Harlem",40.83155,-73.94804,"Private room",85,1,52,"2019-06-19",1.39,4,355
"4110",6855514,"clean & sunny private room (fits 3)",24260658,"Kristy","Manhattan","East Harlem",40.79487,-73.93477,"Private room",110,2,68,"2019-06-22",1.39,5,44
"6910",11640318,"executive room central park-comfort classy-midtown",1709718,"Victoria","Manhattan","Midtown",40.76453,-73.97769,"Private room",285,1,32,"2019-01-02",1.39,2,365
"7097",12052609,"cozy private 1.5br garden apartment  with  backyard",44332076,"Amber","Manhattan","Washington Heights",40.84915,-73.93317,"Entire home/apt",170,5,24,"2019-04-24",1.39,1,121
"7814",13248583,"spacious & cozy room in trendy soha  ! ",3097033,"Aida","Manhattan","Harlem",40.80304,-73.95148,"Private room",65,2,50,"2019-06-24",1.39,2,15
"9606",16393554,"classic downtown loft",1482059,"Erin","Manhattan","Chinatown",40.71698,-73.99629,"Entire home/apt",295,2,43,"2019-05-09",1.39,1,66
"9868",16897115,"perfectly central upper west side location",110851135,"Eitan","Manhattan","Upper West Side",40.79241,-73.97262,"Private room",53,1,39,"2018-07-26",1.39,1,0
"9897",16972627,"strawberry fields forever ! ",21353088,"Katy","Manhattan","Upper West Side",40.77786,-73.98066,"Entire home/apt",243,1,41,"2019-06-30",1.39,1,8
"10077",17482187,"minimalist room with a spectacular view",7275333,"Maria","Manhattan","Kips Bay",40.73695,-73.97336,"Private room",133,2,37,"2019-06-02",1.39,1,33
"10382",18198439,"bright shabby chic floor thru",7380428,"Mel","Manhattan","Harlem",40.81447,-73.94721,"Entire home/apt",165,7,35,"2019-07-01",1.39,3,269
"11448",20135169,"new amazing apartment in washington heights",143181766,"David","Manhattan","Washington Heights",40.85213,-73.9336,"Entire home/apt",120,3,32,"2019-04-22",1.39,1,3
"11595",20433673,"tiny apt",102863031,"Jakelina","Manhattan","SoHo",40.72443,-74.00141,"Private room",80,5,32,"2019-06-26",1.39,1,336
"13336",23006296,"east village penthouse with city views.",1339185,"Alfred","Manhattan","East Village",40.72196,-73.98083,"Entire home/apt",148,4,20,"2019-06-18",1.39,1,121
"14655",25967894,"modern newly renovated apartment with balcony",47426611,"Adriano","Manhattan","Washington Heights",40.84963,-73.9372,"Entire home/apt",100,2,15,"2019-06-23",1.39,1,48
"15129",27126270,"entire apartment: bright & charming- best location",7615002,"Paloma","Manhattan","East Village",40.72338,-73.98346,"Entire home/apt",100,2,14,"2019-07-07",1.39,2,5
"15647",28188131,"welcoming place in upper east side",28840396,"Ruben","Manhattan","East Harlem",40.79863,-73.93461,"Private room",95,5,14,"2019-06-23",1.39,1,137
"17758",31439169,"one bedroom right next to central park on ues ! ",95635119,"Ella","Manhattan","Upper East Side",40.7848,-73.95687,"Private room",42,3,7,"2019-06-29",1.39,1,131
"18538",32739824,"private 1 bedroom apartment in the upper east",94038074,"Forum","Manhattan","Upper East Side",40.77313,-73.94824,"Entire home/apt",111,2,5,"2019-05-08",1.39,1,0
"299",248871,"4 bedroom -2bathrm west village duplex  townhouse",605463,"West Village","Manhattan","West Village",40.73066,-74.00287,"Entire home/apt",700,3,131,"2019-06-24",1.4,4,296
"599",566712,"great east village location  elevator & rooftop !  !  ! ",2786764,"Marianna","Manhattan","East Village",40.72819,-73.97933,"Private room",107,1,115,"2019-06-07",1.4,1,85
"718",700530,"charming south village  with  private terrace",2495668,"Christos","Manhattan","SoHo",40.72756,-74.00239,"Entire home/apt",230,2,27,"2019-07-06",1.4,1,101
"1577",2041041,"your living room is the ues",7028387,"Todd","Manhattan","Upper East Side",40.76749,-73.95533,"Private room",80,24,89,"2019-06-13",1.4,1,146
"2592",4046281,"spacious and sunny private bedroom ! ",20979850,"David","Manhattan","East Village",40.72087,-73.97952,"Private room",119,1,49,"2019-06-19",1.4,1,84
"2880",4549555,"studio space  10 minutes to central park and river",6571805,"Agata","Manhattan","Upper West Side",40.79407,-73.97679,"Shared room",55,2,54,"2019-06-26",1.4,2,336
"4690",7850400,"quiet charming  duplex",41367164,"Haim","Manhattan","Lower East Side",40.72147,-73.98733,"Entire home/apt",295,3,63,"2019-07-01",1.4,1,214
"5791",9607855,"beautiful apt in soho",46222477,"Karoliina","Manhattan","SoHo",40.7261,-74.00281,"Entire home/apt",145,2,61,"2017-10-30",1.4,1,0
"7081",12006770,"east village- the location",14731964,"Pete","Manhattan","East Village",40.73273,-73.98667,"Private room",125,1,36,"2019-07-07",1.4,1,81
"7320",12495831,"sunny studio loft in midtown with elevator ! ",22527211,"Nathan","Manhattan","Midtown",40.75914,-73.96591,"Entire home/apt",190,29,53,"2019-04-30",1.4,1,165
"7351",12563738,"beautiful spacious brownstone in central harlem",10312167,"Razia","Manhattan","Harlem",40.80276,-73.94976,"Entire home/apt",376,28,53,"2019-03-03",1.4,2,310
"7700",13126582,"stunning one bedroom in the heart of new york city",73069526,"Tony","Manhattan","Hell's Kitchen",40.7655,-73.98682,"Entire home/apt",250,7,52,"2018-09-04",1.4,1,0
"8324",13848005,"harlem vibrant garden apartment",81763260,"Frédérique","Manhattan","Harlem",40.81106,-73.94467,"Entire home/apt",200,3,48,"2019-06-19",1.4,1,53
"9189",15720448,"private room in luxury building",101550977,"Myko","Manhattan","Financial District",40.70488,-74.00744,"Private room",95,5,45,"2019-05-24",1.4,2,272
"9303",15967392,"spacious 1+ bedroom apt in nyc",102294498,"Gee","Manhattan","East Harlem",40.79335,-73.94527,"Entire home/apt",135,1,45,"2017-07-02",1.4,1,0
"9409",16147164,"nolita artist loft apartment best location nyc",620436,"Adrianne","Manhattan","Nolita",40.72174,-73.99482,"Entire home/apt",295,5,36,"2019-06-27",1.4,1,16
"10173",17667639,"your 1 bedroom home away from home ! ",43907907,"Elle","Manhattan","Upper West Side",40.79563,-73.97634,"Entire home/apt",215,3,38,"2019-06-10",1.4,1,31
"10626",18705087,"times square studio",104691618,"Azi","Manhattan","Hell's Kitchen",40.75725,-73.9959,"Entire home/apt",180,2,36,"2019-06-20",1.4,1,2
"10659",18776908,"luminous studio in union square",2544425,"Margot","Manhattan","East Village",40.73334,-73.98904,"Entire home/apt",160,7,35,"2019-06-23",1.4,1,7
"11262",19818960,"harlem haven cozy private bed & bath",1693845,"Roni","Manhattan","Harlem",40.81553,-73.94672,"Private room",135,2,33,"2019-06-02",1.4,1,75
"11932",21021957,"2bed 2 bath lincoln center   river view",131647128,"Emily","Manhattan","Upper West Side",40.77536,-73.98952,"Entire home/apt",280,30,9,"2019-06-02",1.4,25,341
"11949",21055153,"chez jazzy midtown east",151681101,"Chez","Manhattan","Midtown",40.75614,-73.96706,"Entire home/apt",225,5,30,"2018-10-31",1.4,1,0
"12570",21884758,"the gray room",10979123,"Anjelica","Manhattan","Hell's Kitchen",40.7548,-73.9965,"Entire home/apt",170,3,26,"2019-06-21",1.4,1,1
"14375",25293702,"cozy (☆) room in upper manhattan  (♥)",110191144,"Mamadou","Manhattan","Harlem",40.82201,-73.95444,"Private room",75,2,19,"2019-06-12",1.4,2,84
"14544",25774787,"cozy & chic 1 bedroom  upper east side  manhattan",61981690,"Roseanne","Manhattan","Upper East Side",40.7752,-73.95572,"Entire home/apt",189,5,18,"2019-07-03",1.4,1,21
"15319",27436334,"modern stay with a balcony view in the city",109930093,"Chris","Manhattan","East Harlem",40.79505,-73.93126,"Entire home/apt",199,2,15,"2019-06-22",1.4,2,230
"15700",28313344,"private bedroom in historic harlem  ny.",15439251,"Willy","Manhattan","Harlem",40.8224,-73.94241,"Private room",70,2,14,"2019-05-15",1.4,4,238
"16010",29078251,"park avenue midtown apartment  walk to everything",1163709,"Dc","Manhattan","Murray Hill",40.74836,-73.9807,"Shared room",800,2,12,"2019-06-27",1.4,1,220
"16060",29181281,"a suite with breathtaking views of nyc  ! ",145981682,"Simi","Manhattan","Theater District",40.75982,-73.98418,"Private room",999,1,12,"2019-02-11",1.4,3,213
"17070",30435663,"magical gramercy apartment",113417140,"Mya","Manhattan","Kips Bay",40.74022,-73.98003,"Entire home/apt",200,2,2,"2019-06-17",1.4,1,0
"17373",30857071,"luxurious hell’s kitchen !  vibrant famous nyc ! ",7985095,"Douglas","Manhattan","Hell's Kitchen",40.76547,-73.99032,"Entire home/apt",285,2,5,"2019-07-02",1.4,3,44
"17781",31494165,"sunny cosy private room hell's kitchen & broadway",33464426,"Natasha","Manhattan","Hell's Kitchen",40.76453,-73.98527,"Private room",80,3,8,"2019-05-29",1.4,1,0
"17831",31595389,"private cozy&quiet bedroom 1min from central park",47038126,"Brigitte","Manhattan","Upper West Side",40.78541,-73.97343,"Private room",110,1,2,"2019-06-18",1.4,2,72
"18331",32471373,"cozy apartment  on the upper east side",130827164,"Julia","Manhattan","Upper East Side",40.7718,-73.95556,"Private room",150,2,5,"2019-06-21",1.4,2,345
"18565",32790135,"west village apartment",246664340,"Andrew","Manhattan","West Village",40.7319,-74.00489,"Entire home/apt",175,1,4,"2019-05-21",1.4,1,5
"18566",32792802,"cozy east side sweet spot with lots of character",5861806,"Linn","Manhattan","Upper East Side",40.77526,-73.95333,"Entire home/apt",140,2,4,"2019-04-28",1.4,1,0
"18897",33393883,"charming 2br 2ba on upper west side",9028198,"Erin","Manhattan","Upper West Side",40.80273,-73.96386,"Entire home/apt",300,1,4,"2019-06-23",1.4,1,4
"19309",33943216,"entire 2br modern  luxurious apt in east village",156381151,"Karim","Manhattan","East Village",40.72607,-73.98625,"Entire home/apt",190,2,2,"2019-06-10",1.4,2,0
"20031",34650667,"unique home besides times square !  !  nyc !  !  ! ",261375719,"Vivian","Manhattan","Hell's Kitchen",40.76383,-73.98704,"Entire home/apt",255,3,2,"2019-06-03",1.4,1,188
"20215",34907584,"nice 1 bedroom in washington heights",232410,"Lynne","Manhattan","Washington Heights",40.83903,-73.94588,"Entire home/apt",125,2,2,"2019-06-02",1.4,1,321
"326",263888,"contemporary & classic sanctuary on the hudson",1384559,"C","Manhattan","Upper West Side",40.79433,-73.9765,"Entire home/apt",225,2,129,"2019-04-28",1.41,1,107
"522",480549,"studio 54  cozy room for 2",2361715,"Ron","Manhattan","Upper West Side",40.77099,-73.9898,"Private room",99,3,117,"2017-12-11",1.41,1,0
"912",855549,"have the 1st floor of a two floor duplex ",213020,"Robert","Manhattan","Upper West Side",40.79279,-73.97131,"Private room",88,1,100,"2019-07-05",1.41,3,98
"1983",2744185,"private  gigantic full floor loft  with priv bath",2739598,"Sandy","Manhattan","Harlem",40.81677,-73.94371,"Private room",175,3,89,"2019-05-28",1.41,1,324
"2304",3531190,"cozy hip les 2 bedroom  sleeps 2-4",1457351,"Michael","Manhattan","Lower East Side",40.72007,-73.99078,"Entire home/apt",273,4,85,"2019-07-05",1.41,1,91
"5554",9366904,"sun-filled nolita 1 bdrm apt - prime location",31668272,"Ava","Manhattan","Little Italy",40.719,-73.99565,"Entire home/apt",150,2,9,"2019-06-04",1.41,1,89
"6632",10941762,"new museum 2 br loft",56732131,"Désirée","Manhattan","Lower East Side",40.72221,-73.99284,"Entire home/apt",395,2,57,"2019-06-28",1.41,1,279
"6897",11617815,"true ny living- times sq  1 br apt",1265437,"Niket","Manhattan","Hell's Kitchen",40.75573,-73.99228,"Entire home/apt",175,1,57,"2019-06-23",1.41,1,273
"7135",12106348,"best place in the center of nyc ! ",64916208,"Tim","Manhattan","Chelsea",40.73974,-74.00069,"Entire home/apt",206,1,55,"2019-01-01",1.41,1,0
"7587",13001082,"share space in e harlem",4112409,"Rick","Manhattan","East Harlem",40.79193,-73.9439,"Shared room",45,1,52,"2019-06-19",1.41,1,347
"8265",13752672,"cheap !  couch to crash - upper east side (safe&fun)",28930916,"Kay","Manhattan","Upper East Side",40.78112,-73.95214,"Shared room",42,1,50,"2019-07-02",1.41,1,343
"8820",14854430,"apartment in center of east village",39942789,"Jackie","Manhattan","East Village",40.73001,-73.98464,"Entire home/apt",195,2,48,"2019-06-05",1.41,1,344
"10927",19240332,"gorgeous centrally located manhattan apartment",133547094,"Jena","Manhattan","Murray Hill",40.74808,-73.98172,"Entire home/apt",200,5,10,"2019-07-03",1.41,1,52
"11303",19885344,"spacious  airy  private bedroom",19608476,"Celia","Manhattan","Washington Heights",40.83495,-73.94406,"Private room",87,4,34,"2019-06-28",1.41,1,31
"11903",20978416,"big 1 bedrm st marks apt",7182337,"Petko","Manhattan","East Village",40.7301,-73.98841,"Entire home/apt",199,2,30,"2019-06-23",1.41,1,34
"12360",21649695,"spacious manhattan apt minutes from time square",115589496,"Simona & Matther","Manhattan","Hell's Kitchen",40.75976,-73.9955,"Entire home/apt",140,2,26,"2018-12-31",1.41,1,0
"13934",24357562,"cozy apartment- lower east side near f m j z  :)",19940836,"Justin","Manhattan","Lower East Side",40.71848,-73.98439,"Private room",89,1,21,"2019-01-29",1.41,1,2
